ID,X,Y,Z
43388,1.28599,-0.0745108,1.35087
43389,1.28599,-0.0745108,1.35087
43390,1.33921,-0.359314,0.898653
43391,1.31465,-0.307295,0.937045
43392,1.31465,-0.307295,0.937045
43393,1.3112,-0.287015,0.990738
43394,1.29632,-0.0557507,1.31284
43395,1.2854,-0.029437,1.34136
43396,1.47198,-0.937521,-0.0770713
43397,1.40866,-0.640376,0.357476
43398,1.34174,-0.319807,0.887225
43399,1.28408,-0.00695851,1.329
43400,1.28385,0.0030053,1.3557
43401,1.28385,0.0030053,1.3557
43403,1.37717,-0.437904,0.609404
43404,1.27796,0.0626868,1.40698
43406,1.40688,-0.407967,0.523473
43407,1.37715,-0.414489,0.60059
43408,1.4069,-0.346826,0.496479
43409,1.33813,-0.0964691,0.934419
43410,1.32723,-0.0586053,1.01246
43411,1.37114,-0.212548,0.680797
43412,1.3578,-0.142527,0.834136
43413,1.3581,-0.121637,0.811223
43414,1.3483,-0.115979,0.823706
43415,1.34085,-0.120912,0.867399
43416,1.38891,-0.240411,0.534953
43417,1.36176,-0.138865,0.760792
43419,1.35441,-0.0880354,0.820064
43420,1.50494,-0.650601,-0.378385
43421,1.45349,-0.425972,0.0364907
43422,1.35219,-0.0649071,0.807159
43423,1.33519,0.0460028,1.00208
43424,1.33519,0.0460028,1.00208
43426,-0.712091,-3.49309,-0.423769
43439,0.389628,-3.68621,-1.89726
43466,1.5539,0.36167,1.6404
43467,1.56907,0.431999,1.61482
43468,1.56881,0.444054,1.61025
43469,1.57172,0.469262,1.5976
43470,1.57437,0.483979,1.58709
43471,1.57335,0.498753,1.58567
43472,1.57413,0.498806,1.58592
43473,1.54305,0.153361,1.71329
43474,1.545,0.179515,1.70508
43475,1.56685,0.403842,1.61492
43476,1.56685,0.403842,1.61492
43477,1.57097,0.429883,1.59387
43478,1.5746,0.48451,1.58298
43479,1.5746,0.48451,1.58298
43480,1.57581,0.480177,1.57569
43481,1.57569,0.497523,1.57237
43482,1.57633,0.498322,1.56311
43483,1.57608,0.509959,1.56183
43484,1.54759,0.200906,1.68512
43485,1.56764,0.391272,1.6088
43486,1.57118,0.424788,1.59259
43487,1.57116,0.427548,1.59272
43488,1.57116,0.427548,1.59272
43489,1.57207,0.439334,1.58268
43490,1.57534,0.448265,1.57721
43491,1.57568,0.464054,1.57386
43492,1.57647,0.473133,1.56818
43493,1.57666,0.477972,1.56656
43494,1.57666,0.477972,1.56656
43495,1.57687,0.474564,1.56321
43496,1.57722,0.482518,1.55899
43497,1.5771,0.504669,1.55783
43498,1.5771,0.504669,1.55783
43499,1.57802,0.506874,1.5501
43500,1.54671,0.146475,1.69013
43501,1.57123,0.386682,1.59681
43502,1.57283,0.38784,1.58588
43503,1.5735,0.431936,1.56869
43504,1.54978,0.142135,1.67366
43506,1.26773,-0.0211619,1.49583
43507,1.26821,-0.00735128,1.49182
43508,1.27232,0.0297547,1.47507
43509,1.26859,0.0632376,1.46591
43510,1.29379,0.342672,1.36348
43511,1.29381,0.342731,1.36345
43512,1.27018,-0.0584313,1.50251
43513,1.26667,-0.0509619,1.4925
43514,1.26874,-0.0541088,1.48177
43515,1.27178,0.00385697,1.4828
43516,1.27139,0.0364317,1.45805
43517,1.30072,0.380298,1.31744
43518,1.30779,0.480624,1.27464
43519,1.27172,-0.0421974,1.47023
43520,1.27151,-0.0194785,1.45675
43522,1.27519,-0.01975,1.45127
43523,1.27497,0.0062116,1.43073
43524,1.27613,0.00408245,1.42391
43526,1.28338,0.106646,1.38919
43527,1.28397,0.11361,1.38683
43529,1.286,0.176861,1.36648
43534,1.28773,0.246704,1.34319
43535,1.28655,0.258388,1.3154
43536,1.3031,0.355764,1.29534
43537,1.30392,0.359189,1.29003
43538,1.27824,-0.0455759,1.42
43539,1.27887,0.0299102,1.39616
43540,1.28054,0.0219409,1.39287
43542,1.28237,0.0646816,1.37291
43543,1.28044,0.0619225,1.36773
43544,1.28382,0.0831839,1.38159
43545,1.28721,0.0764159,1.35869
43547,1.28849,0.164454,1.32953
43548,1.29289,0.181956,1.31706
43549,1.28929,0.269094,1.30642
43550,1.27838,0.0396791,1.36624
43551,1.27838,0.0396791,1.36624
43552,1.28812,0.0841633,1.3427
43553,1.28445,0.080457,1.33632
43555,1.29205,0.20148,1.29245
43556,1.29508,0.234324,1.2813
43557,1.29148,0.243526,1.26993
43558,1.29705,0.250001,1.26487
43560,1.2913,0.0663673,1.28963
43561,1.2935,0.132728,1.29426
43562,1.29221,0.151537,1.28937
43563,1.29425,0.157819,1.28488
43567,1.29257,0.234879,1.2445
43568,1.2965,0.215454,1.24842
43569,1.31087,0.284924,1.24013
43570,1.29447,0.0403842,1.2927
43571,1.29063,0.036285,1.28579
43573,1.29924,0.143113,1.26065
43574,1.30271,0.190177,1.23111
43575,1.30342,0.181838,1.22843
43576,1.30093,0.17021,1.21744
43578,1.30204,0.183779,1.21369
43579,1.30511,0.203699,1.20935
43580,1.30396,0.21011,1.20642
43581,1.30392,0.227904,1.21921
43582,1.32373,0.32309,1.14475
43583,1.32364,0.322987,1.14484
43584,1.27057,-0.448413,1.29287
43585,1.26371,-0.286381,1.20617
43586,1.2821,-0.204939,1.23941
43587,1.25594,0.166966,1.03909
43588,1.32704,0.290556,1.1103
43589,1.30224,0.0146708,1.09938
43591,1.30594,0.128115,1.06275
43592,1.33146,0.268712,1.06056
43593,1.33611,0.275688,1.05021
43594,1.32678,0.129485,1.04535
43595,1.34092,0.238674,1.01151
43596,1.3346,0.107104,1.02001
43597,1.33575,0.128181,0.998533
43599,1.3067,-0.609084,1.17722
43600,1.33878,0.109277,0.980675
43601,1.34548,0.193868,0.961968
43602,1.34482,0.193502,0.961251
43603,1.34585,0.20864,0.968006
43604,1.35329,0.293451,0.921984
43607,1.30426,-0.397315,1.00847
43608,1.30426,-0.397315,1.00847
43609,1.33537,-0.067422,0.968632
43610,1.33466,0.00175142,0.907376
43611,1.42487,-0.928805,-0.196696
43612,1.27697,-0.554726,0.955483
43613,1.42487,-0.928805,-0.196696
43614,1.30354,-0.450586,0.959941
43615,1.28251,-0.447225,0.906742
43616,1.32826,-0.0498312,0.858952
43617,1.32636,-0.0417317,0.83195
43618,1.32291,-0.445318,0.925275
43619,1.35199,-0.233791,0.854434
43620,1.35199,-0.233791,0.854434
43621,1.33871,-0.0964736,0.816129
43622,1.3418,-0.0764568,0.813264
43623,1.34182,-0.611656,0.747869
43625,1.37885,0.106819,0.683449
43626,1.38326,0.251668,0.692116
43627,1.35861,-0.512869,0.680499
43628,1.33377,-0.512832,0.627133
43629,1.38764,-0.138971,0.704543
43630,1.37032,-0.79945,0.670614
43631,1.35832,-0.579222,0.655051
43633,1.37926,-0.107427,0.504136
43634,1.46082,-0.822181,0.697965
43635,1.45398,-0.853115,0.592614
43636,0.943184,-2.28145,-0.815543
43637,1.40273,-0.900513,0.377489
43638,1.42323,-0.422584,0.34711
43639,1.43315,0.105149,0.309428
43640,1.65582,0.432627,0.93354
43641,1.42523,-0.276894,0.241677
43642,1.4171,-0.185118,0.214771
43643,1.4301,-0.13882,0.194086
43644,1.43413,-0.796666,0.101803
43645,1.4438,-0.189079,0.12579
43646,1.45551,0.0568602,0.121237
43648,1.76671,0.37754,1.1296
43649,1.46669,-0.418878,-0.0244814
43650,1.43094,-0.312067,-0.0250439
43652,1.46982,-0.872808,-0.204088
43653,1.47123,-0.336412,-0.0876102
43654,1.55542,-1.08585,-0.107514
43655,1.495,-0.880431,-0.507927
43656,1.51797,-0.148461,-0.322374
43657,1.52621,-0.567313,-0.52209
43658,1.52503,-0.540409,-0.635729
43659,1.51949,-0.468713,-0.646854
43660,1.54332,0.195396,1.71316
43661,1.54617,0.21581,1.70789
43662,1.54545,0.221278,1.70503
43663,1.54596,0.219267,1.70002
43664,1.54558,0.224762,1.69682
43665,1.56579,0.395734,1.62385
43666,1.56748,0.415155,1.6186
43667,1.56939,0.430113,1.61418
43668,1.57095,0.453406,1.59851
43669,1.57122,0.453388,1.59861
43670,1.57143,0.466785,1.59739
43671,1.57521,0.496575,1.5856
43672,1.57343,0.500842,1.58583
43673,1.57455,0.508603,1.57616
43674,1.57503,0.513937,1.57161
43675,1.54425,0.170172,1.71678
43676,1.54385,0.162414,1.71654
43677,1.5429,0.174711,1.71237
43678,1.54505,0.173988,1.70747
43679,1.54527,0.194656,1.70807
43680,1.54547,0.216894,1.69385
43681,1.54866,0.237633,1.68855
43682,1.54866,0.237633,1.68855
43683,1.54819,0.234656,1.6812
43684,1.54994,0.233496,1.67657
43685,1.54994,0.233496,1.67657
43686,1.54878,0.259556,1.67327
43687,1.55113,0.273528,1.66845
43688,1.56747,0.392799,1.61806
43689,1.56892,0.402267,1.60968
43690,1.57585,0.500698,1.56226
43691,1.54486,0.146272,1.70914
43692,1.54569,0.144615,1.70383
43693,1.54572,0.144634,1.70384
43694,1.54416,0.152896,1.69323
43695,1.5438,0.170472,1.70074
43696,1.54533,0.162875,1.69832
43697,1.54651,0.161868,1.69361
43698,1.54475,0.182928,1.69733
43699,1.5476,0.182616,1.69249
43700,1.54655,0.187939,1.68952
43701,1.5457,0.178725,1.68627
43702,1.54872,0.187381,1.68509
43703,1.54941,0.208243,1.68435
43704,1.54796,0.207397,1.68414
43705,1.54714,0.192681,1.68171
43706,1.54712,0.20419,1.67765
43707,1.54833,0.208928,1.6699
43708,1.54903,0.217366,1.67315
43709,1.5487,0.23022,1.6699
43710,1.5487,0.23022,1.6699
43711,1.55117,0.26933,1.65759
43712,1.55116,0.251973,1.65016
43713,1.55192,0.25242,1.65029
43714,1.55791,0.349706,1.62145
43715,1.57103,0.419729,1.59513
43716,1.57389,0.457024,1.57935
43717,1.57574,0.456317,1.57286
43718,1.5761,0.466807,1.56657
43719,1.57682,0.485017,1.56501
43720,1.577,0.493354,1.55801
43721,1.54561,0.134229,1.69449
43722,1.54803,0.133858,1.68948
43723,1.54803,0.133858,1.68948
43724,1.5481,0.166671,1.6844
43725,1.54703,0.163234,1.67817
43726,1.54654,0.174005,1.6737
43727,1.54846,0.188344,1.67011
43728,1.55076,0.196441,1.66959
43729,1.55084,0.187704,1.66512
43730,1.55239,0.201119,1.66186
43731,1.55131,0.227276,1.65824
43732,1.55316,0.226167,1.6535
43733,1.55164,0.211263,1.65444
43734,1.55082,0.218078,1.65412
43735,1.55366,0.218056,1.65007
43736,1.55269,0.222589,1.64489
43737,1.55113,0.242746,1.64656
43738,1.55398,0.242601,1.6421
43739,1.55524,0.264865,1.64174
43740,1.57174,0.395427,1.59345
43741,1.57523,0.44113,1.5662
43742,1.57607,0.449878,1.56431
43743,1.54661,0.129852,1.68263
43744,1.54686,0.130079,1.68266
43745,1.54863,0.12915,1.67722
43746,1.54934,0.129751,1.67738
43747,1.2976,0.390708,1.3406
43748,1.29914,0.364547,1.33617
43749,1.29966,0.382927,1.32463
43750,1.2203,-0.254653,1.49985
43751,1.50258,-0.49359,-0.320189
43752,1.28973,0.248134,1.32358
43753,1.30121,0.335181,1.30646
43754,1.30727,0.451342,1.26827
43755,1.30823,0.44364,1.26282
43756,1.3092,0.462955,1.25638
43757,1.28318,-0.101617,1.4393
43758,1.30656,0.326725,1.27058
43759,1.30871,0.401969,1.25778
43760,1.30828,0.401984,1.2574
43761,1.31045,0.43068,1.23838
43762,1.31045,0.43068,1.23838
43763,1.2921,0.122858,1.30928
43764,1.30569,0.29482,1.26813
43765,1.30663,0.334002,1.26291
43766,1.31152,0.340649,1.23618
43767,1.31322,0.356437,1.22536
43768,1.31086,0.369075,1.22909
43769,1.31274,0.372175,1.22044
43770,1.29258,0.0772585,1.3187
43771,1.31065,0.300548,1.23976
43772,1.31675,0.355336,1.1967
43773,1.31433,0.293961,1.20376
43774,1.31723,0.281968,1.19435
43775,1.31788,0.29216,1.1923
43776,1.31563,0.315661,1.2059
43777,1.31535,0.308022,1.19033
43778,1.31838,0.362841,1.18576
43779,1.29151,-0.0909597,1.30227
43780,1.29151,-0.0909597,1.30227
43781,1.32022,0.283003,1.17398
43782,1.25543,-0.381797,1.33911
43783,1.29993,-0.107476,1.24811
43784,1.29993,-0.107476,1.24811
43785,1.28294,0.191111,1.10546
43786,1.32966,0.353702,1.10621
43787,1.28579,-0.466026,1.3097
43788,1.26134,-0.399061,1.28913
43789,1.30718,-0.120926,1.20326
43790,1.30718,-0.120926,1.20326
43791,1.32962,0.290331,1.09981
43792,1.28876,-0.502455,1.28635
43793,1.3109,-0.133066,1.16749
43794,1.3109,-0.133066,1.16749
43795,1.31084,-0.0870665,1.15864
43796,1.30304,0.0216668,1.09741
43797,1.29519,0.0484642,1.106
43798,1.39438,-0.237741,0.235939
43799,1.30522,0.0666113,1.08398
43800,1.33585,0.263517,1.04849
43801,1.2968,-0.494812,1.24714
43802,1.31591,-0.161937,1.15717
43803,1.31537,-0.143264,1.13498
43804,1.31537,-0.143264,1.13498
43805,1.33782,0.370066,1.00725
43806,1.30776,-0.490202,1.18362
43807,1.31821,-0.152752,1.10695
43808,1.31821,-0.152752,1.10695
43809,1.31593,-0.0883406,1.07668
43810,1.31473,-0.0892691,1.0754
43811,1.34639,0.300682,0.983919
43812,1.34864,0.36832,0.968429
43813,1.34866,0.368359,0.968434
43814,1.33026,-0.176101,1.03072
43815,1.32902,-0.103449,1.02004
43816,1.32902,-0.103449,1.02004
43817,1.33295,-0.0790676,1.00205
43818,1.35042,0.343221,0.935494
43819,1.35312,0.3173,0.914304
43820,1.33559,-0.193726,0.978514
43821,1.33559,-0.193726,0.978514
43822,1.33402,0.0268446,0.948428
43823,1.33609,0.0284287,0.951279
43824,1.55854,0.458413,1.154
43825,1.28755,-0.444886,0.928998
43826,1.35591,-0.393068,0.657698
43827,1.31048,-0.324594,0.903635
43829,0.669138,-2.029,0.0978817
43830,1.33001,-0.533808,0.954395
43831,1.3448,-0.127083,0.874311
43832,1.34224,-0.0716484,0.8099
43833,1.34328,-0.0144674,0.791254
43834,1.36712,0.202145,0.805765
43835,1.37122,0.135491,0.752332
43836,1.37124,-0.126071,0.707983
43837,1.37124,-0.126071,0.707983
43838,1.36567,-0.0756298,0.718084
43839,1.37691,0.188092,0.713921
43840,1.34605,-0.612382,0.657132
43841,1.37192,-0.527815,0.63509
43842,1.40014,0.091826,0.547131
43843,1.43425,-0.7937,0.658706
43844,1.39102,-0.757899,0.642954
43845,1.38788,-0.183616,0.528854
43846,1.38879,-0.139381,0.514686
43847,1.39865,0.0534788,0.514757
43848,1.40188,0.0799981,0.51139
43849,1.39663,-0.780553,0.477628
43850,1.40359,-0.00458361,0.455899
43852,1.41415,-0.533231,0.323395
43853,1.41409,-0.506187,0.312507
43854,1.39507,-0.26724,0.312145
43855,1.65209,0.438166,0.932083
43856,1.42478,-0.250928,0.231902
43857,1.42694,-0.165472,0.201425
43858,1.4423,-0.877449,0.149989
43860,1.44632,-0.429472,0.150053
43861,1.57502,-0.790016,0.339784
43862,1.45965,-0.0504012,0.0835919
43863,1.50491,-1.05197,0.0151419
43864,1.50434,-1.07102,-0.131547
43865,1.46624,-0.188772,-0.110845
43866,1.48713,-0.469626,-0.201994
43868,1.51037,-0.270842,-0.399273
43870,1.62732,0.0927051,0.0876393
43872,1.54454,0.178651,1.7191
43873,1.54524,0.190604,1.71559
43874,1.54528,0.203005,1.71128
43875,1.54556,0.237652,1.69308
43876,1.54556,0.237644,1.69308
43877,1.54777,0.245664,1.69199
43878,1.54944,0.26253,1.68
43879,1.54938,0.26251,1.67999
43880,1.55208,0.288773,1.67158
43881,1.55313,0.344414,1.64619
43882,1.5433,0.164726,1.72332
43883,1.54676,0.186904,1.70413
43884,1.54293,0.198976,1.70468
43885,1.54672,0.19944,1.69988
43886,1.54517,0.195853,1.69331
43887,1.54699,0.226358,1.68104
43888,1.54815,0.243694,1.68651
43889,1.54794,0.250177,1.66953
43890,1.55149,0.280176,1.66817
43891,1.54924,0.284847,1.6643
43892,1.54924,0.284847,1.6643
43893,1.54952,0.276684,1.66093
43894,1.55279,0.276421,1.6562
43895,1.55213,0.284096,1.65899
43896,1.55213,0.284096,1.65899
43897,1.55097,0.281557,1.65306
43898,1.55097,0.281557,1.65306
43899,1.55608,0.341714,1.636
43900,1.55283,0.346149,1.63294
43901,1.55283,0.346149,1.63294
43902,1.54513,0.166424,1.6895
43903,1.548,0.195467,1.68826
43904,1.55077,0.212905,1.67648
43905,1.55021,0.204257,1.67336
43906,1.55204,0.250851,1.66517
43907,1.54913,0.255082,1.66145
43908,1.54995,0.272525,1.64964
43909,1.55406,0.281071,1.64845
43910,1.55346,0.272571,1.64525
43911,1.55323,0.294979,1.62957
43912,1.55738,0.337709,1.62458
43913,1.54662,0.149815,1.68183
43914,1.54976,0.16289,1.67266
43915,1.55338,0.250759,1.6451
43916,1.55462,0.270925,1.63896
43917,1.55807,0.333672,1.6124
43918,1.29999,0.396602,1.32403
43919,1.22985,0.125653,1.37751
43920,1.30025,0.389889,1.32446
43921,1.27587,0.0697731,1.40239
43922,1.30296,0.33612,1.29978
43923,1.26031,-0.247429,1.50144
43924,1.27892,0.0191826,1.40514
43925,1.27892,0.0191826,1.40514
43926,1.279,0.0135663,1.39062
43927,1.279,0.0135663,1.39062
43928,1.304,0.302912,1.29248
43929,1.27954,-0.0829476,1.40851
43930,1.28143,0.0107133,1.37955
43931,1.28143,0.0107133,1.37955
43932,1.2863,0.0808297,1.35419
43933,1.2863,0.0808297,1.35419
43934,1.30828,0.31525,1.25624
43935,1.31021,0.349944,1.24274
43936,1.35708,0.463857,1.24019
43937,1.27302,-0.207102,1.42993
43938,1.27302,-0.207102,1.42993
43939,1.28463,-0.0999281,1.35963
43940,1.28728,-0.00871756,1.3209
43941,1.29346,0.062498,1.29487
43942,1.29346,0.062498,1.29487
43943,1.31314,0.316424,1.22273
43944,1.28624,-0.103569,1.34812
43945,1.28858,-0.0821154,1.32743
43946,1.28896,-0.0817503,1.32774
43947,1.29356,0.0588129,1.28395
43948,1.29356,0.0588129,1.28395
43949,1.31826,0.343779,1.18644
43950,1.31992,0.336933,1.1788
43951,1.29654,-0.051382,1.27183
43952,1.27865,-0.471051,1.39883
43953,1.30078,-0.0663363,1.22688
43954,1.26334,-0.34907,1.27482
43955,1.26028,-0.310006,1.25408
43956,1.30698,-0.022394,1.19891
43957,1.29389,-0.496969,1.27361
43958,1.29523,-0.37769,1.22252
43959,1.25094,-0.346526,1.20165
43960,1.29939,-0.319791,1.2058
43961,1.29973,-0.336925,0.887821
43962,1.31455,-0.0308538,1.12718
43963,1.46658,-0.482631,-0.332008
43964,1.28163,0.0680737,1.08006
43965,1.30087,-0.426936,1.2347
43966,1.30286,-0.376569,1.21781
43967,1.31172,-0.0123702,1.10876
43969,1.32113,-0.00428547,1.08699
43970,1.32109,-0.00430975,1.08695
43971,1.3119,-0.332924,1.15012
43972,1.31105,-0.333915,1.1493
43973,1.32656,0.0552144,1.03537
43974,1.32656,0.0552144,1.03537
43975,1.32856,0.0487666,1.01429
43976,1.32856,0.0487666,1.01429
43978,1.39476,0.378436,0.980458
43979,1.2979,-0.515903,1.04097
43980,1.40934,0.360406,0.956036
43981,1.32571,-0.587207,1.03559
43982,1.54046,-0.593165,-0.912166
43983,1.32972,-0.590639,0.987422
43984,1.3511,-0.186361,0.854131
43985,1.329,-0.090421,0.812387
43986,1.35524,-0.0203878,0.794755
43987,1.35485,-0.0205044,0.794178
43988,1.35537,0.00480188,0.785337
43989,1.37348,-0.770439,0.689777
43990,1.39983,-0.856567,0.538976
43991,1.54171,-0.653747,-0.903302
43992,1.50556,-0.534177,-0.623785
43993,1.40567,-0.206798,0.214256
43994,1.45751,-0.63687,0.0217724
43995,1.44103,-0.368077,-0.0466078
43997,1.47259,-0.502915,-0.155253
43998,1.47542,-0.4662,-0.14509
43999,1.47354,-0.436365,-0.190471
44000,1.50315,-0.593176,-0.311555
44001,1.50919,-0.525143,-0.340964
44002,1.51367,-0.555327,-0.428342
44003,1.56252,-1.23416,-0.787811
44004,1.56991,0.406801,1.60891
44005,1.56952,0.40659,1.60859
44006,1.3014,0.377648,1.30478
44007,1.26642,-0.14449,1.46936
44008,1.30718,0.340384,1.27548
44009,1.30718,0.340384,1.27548
44010,1.29843,0.171922,1.24422
44011,1.32715,0.324724,1.11933
44012,1.28651,-0.579133,1.34503
44013,1.57537,0.523614,1.56462
44014,1.57734,0.516187,1.55842
44015,1.57774,0.533614,1.55414
44016,1.57843,0.543451,1.54854
44017,1.57843,0.543451,1.54854
44018,1.57859,0.541628,1.54691
44019,1.57927,0.547937,1.54683
44020,1.57971,0.513643,1.54627
44021,1.57971,0.513643,1.54627
44022,1.5791,0.527632,1.54959
44023,1.5791,0.527632,1.54959
44024,1.58106,0.550759,1.53542
44030,1.57743,0.553335,1.55754
44031,1.57665,0.505119,1.56269
44032,1.57845,0.538465,1.54763
44033,1.57727,0.502504,1.5566
44034,1.57707,0.502495,1.55653
44035,1.57987,0.52802,1.54101
44036,1.57987,0.52802,1.54101
44037,1.58074,0.539577,1.53812
44041,1.57921,0.550927,1.55848
44057,1.48546,-1.0772,-0.0569489
44058,1.12954,-2.40453,-1.46631
44059,1.54697,0.111834,1.68899
44060,1.31038,-1.54909,-0.235288
44061,1.3891,-0.771146,0.645389
44062,1.31221,-0.568263,0.985659
44063,1.54647,0.148829,1.69692
44064,1.38067,-0.72002,0.562894
44065,1.35374,-0.476774,0.773774
44066,1.1615,-0.374532,1.18174
44067,1.55223,0.177658,1.65525
44068,1.35542,-0.608699,0.660516
44069,1.27379,-0.208077,1.22243
44070,1.33701,-0.521698,0.650046
44071,1.54441,0.258335,1.71186
44072,1.48073,-0.981089,-0.206459
44073,1.48494,-0.966433,-0.205974
44074,1.42621,-0.698338,0.225801
44075,1.38736,-0.580956,0.46464
44076,1.55333,0.238617,1.64956
44077,1.42943,-0.736773,0.0571525
44078,1.35655,-0.417072,0.5985
44079,1.46919,-0.850905,-0.217438
44080,1.35803,-0.249311,0.807198
44082,1.3893,-0.325052,0.570179
44083,1.30087,-0.0112031,1.10724
44084,1.28732,0.0908955,1.3211
44085,1.508,-0.730478,-0.40532
44086,1.42522,-0.393843,0.27188
44087,1.32381,-0.108028,0.881327
44088,1.3034,0.00848116,1.10299
44089,1.45285,-0.431531,0.0900391
44090,1.35849,-0.177562,0.65182
44091,1.48872,-0.437052,-0.177955
44092,1.31098,-0.0873203,0.815297
44093,1.29861,0.113826,1.23547
44094,1.30186,0.106422,1.25433
44095,1.29385,0.105002,1.25717
44096,1.45273,-0.386974,0.0691846
44097,1.30018,0.13945,1.22813
44098,1.28471,0.169289,1.32525
44100,1.56253,0.380659,1.64295
44101,1.41344,-0.20813,0.32135
44102,-0.226325,-1.95529,-2.96769
44103,1.35367,-0.137894,0.522093
44104,1.57059,0.367106,1.59306
44105,1.55732,0.424941,1.70851
44106,1.55529,-0.570499,-0.752045
44107,1.31192,0.0134256,0.789883
44108,1.32719,0.116332,1.05126
44109,1.32695,0.146887,1.05708
44110,1.56267,0.418449,1.66242
44111,1.57056,0.398902,1.59501
44112,1.57055,0.400592,1.59993
44113,1.48084,-0.305144,-0.353168
44114,1.36491,-0.0226036,0.511385
44115,1.34066,0.0918927,0.756117
44116,1.3239,0.08784,0.782387
44117,1.44284,-0.18394,-0.0618556
44118,1.57004,0.411377,1.58573
44119,1.56901,0.419254,1.60908
44120,1.56821,0.431261,1.61716
44121,1.56821,0.431261,1.61716
44122,1.56607,0.428895,1.63394
44123,1.44899,-0.0575097,0.170749
44124,1.38558,0.104666,0.673182
44125,1.32366,0.259672,1.13132
44126,1.32107,0.263351,1.16639
44127,1.56579,0.446729,1.62341
44128,1.56782,0.446206,1.61972
44129,1.56684,0.453722,1.62543
44130,1.56521,0.447692,1.64168
44131,1.56305,0.458836,1.6551
44132,1.34605,0.230365,0.96139
44133,1.34605,0.230365,0.96139
44134,1.31732,0.291733,1.19184
44135,1.57608,0.447838,1.56643
44136,1.56737,0.456721,1.62426
44137,1.56093,0.478001,1.67027
44138,1.56093,0.478001,1.67027
44139,1.56089,0.478891,1.68389
44140,1.39981,0.122407,0.525029
44142,1.57437,0.46551,1.57083
44143,1.57437,0.46551,1.57083
44144,1.57414,0.460003,1.579
44145,1.57366,0.463339,1.58522
44146,1.571,0.471576,1.60038
44147,1.56916,0.47597,1.61607
44148,1.56571,0.480003,1.63653
44149,1.56543,0.477887,1.64544
44150,1.4124,0.148208,0.446527
44151,1.38216,0.166984,0.467684
44153,1.57806,0.476189,1.57001
44154,1.57061,0.486931,1.60306
44155,1.56377,0.507433,1.65529
44156,1.56415,0.507513,1.6555
44157,1.46508,0.0166888,-0.117221
44159,1.33561,0.29182,0.714486
44160,1.34243,0.364009,1.00676
44161,1.32704,0.400976,1.12392
44162,1.56796,0.527005,1.62703
44163,1.3787,0.367374,0.920136
44164,1.33583,0.458205,1.26759
44165,1.5755,0.516717,1.56516
44166,1.5755,0.516717,1.56516
44167,1.57505,0.516325,1.56915
44168,1.36207,0.477497,1.23691
44169,1.57813,0.535347,1.55177
44170,1.57785,0.535308,1.55152
44171,1.57692,0.53433,1.56831
44172,1.68089,0.389592,0.747613
44173,1.57938,0.541861,1.5404
44174,1.58103,0.544203,1.53604
44175,1.57869,0.545601,1.54601
44176,1.57818,0.540287,1.55783
44177,1.56934,0.557238,1.60998
44178,1.56969,0.562767,1.60641
44179,1.62077,0.504558,1.22292
44180,1.5796,0.559492,1.54628
44181,1.57991,0.565205,1.54631
44182,1.57832,0.555091,1.55385
44183,1.76142,0.442241,0.869608
44184,1.57887,0.571283,1.539
44185,1.68468,0.505378,1.08075
44186,1.63451,0.508746,1.09236
44187,1.64636,0.522272,1.13135
44188,1.62798,0.524929,1.16593
44189,1.62791,0.526855,1.1592
44190,1.62966,0.520334,1.18534
44191,1.62407,0.536786,1.18862
44192,1.60969,0.529687,1.19128
44193,1.58253,0.582079,1.52761
44194,1.57999,0.582716,1.54176
44195,1.57988,0.588908,1.53969
44196,1.71553,0.522192,1.14587
44197,1.69396,0.552448,1.24634
44198,1.62729,0.54203,1.21773
44199,1.61834,0.549445,1.24064
44200,1.61834,0.549445,1.24064
44201,1.61775,0.555899,1.26179
44202,1.60534,0.564766,1.29438
44203,1.61459,0.571273,1.31423
44204,1.60006,0.57481,1.38712
44205,1.57516,0.582137,1.42591
44206,1.35404,-0.745896,0.918572
44207,1.26797,-0.38023,1.354
44208,1.5441,0.0913477,1.69398
44209,1.542,0.118788,1.73267
44210,1.48432,-0.826699,0.673597
44211,1.48034,-0.813706,0.66658
44212,0.702512,-2.45289,-0.634841
44213,1.31875,-0.534965,1.08985
44214,1.46846,-0.892862,-0.154752
44215,1.54515,0.104153,1.69119
44216,1.54272,0.112043,1.71479
44217,1.54472,0.119544,1.71228
44218,1.54259,0.131914,1.72813
44219,1.54168,0.145116,1.72885
44220,1.54168,0.145116,1.72885
44221,1.54212,0.147772,1.73496
44222,1.26781,-0.320356,1.33021
44223,1.54607,0.137086,1.70148
44224,1.5438,0.144431,1.72354
44225,1.54438,0.148386,1.71551
44226,1.54086,0.15284,1.73187
44227,1.30398,-0.49537,1.08083
44228,1.54638,0.157022,1.70006
44229,1.548,0.153422,1.68846
44230,1.54175,0.19015,1.72058
44231,1.53932,0.210635,1.73966
44232,1.54074,0.21426,1.74625
44233,1.53776,0.214437,1.75109
44234,1.53876,0.223514,1.75519
44235,1.53699,0.235206,1.77011
44236,1.53653,0.239858,1.78226
44237,1.13391,-2.50188,-1.62385
44238,1.39548,-0.702281,0.600622
44239,1.3836,-0.730482,0.544647
44240,1.33586,-0.604653,0.756723
44241,0.894024,-1.92591,-1.40181
44242,1.55016,0.192162,1.67683
44243,1.54228,0.220526,1.72457
44244,1.54213,0.22026,1.72432
44245,1.54342,0.228042,1.74219
